САУДОВСКАЯ АРАВИЯ	SA	"H-HBZL;aravija
САУДОВСКАЯ АРАВИЯ;SA;CFELJDCRFZ FHFDBZ;aravija
САУДОВСКАЯ АРАВИЯ;SA;`ER-RIJAD;aravija
САУДОВСКАЯ АРАВИЯ;SA;SAUDOVSKAIA ARAVIIA;aravija
САУДОВСКАЯ АРАВИЯ;SA;ЭР-РИЯД;aravija
САУДОВСКАЯ АРАВИЯ;SA;ER-RIIAD;aravija
САУДОВСКАЯ АРАВИЯ;SA;САУДОВСКАЯ АРАВИЯ;aravija
САУДОВСКАЯ АРАВИЯ;SA;SAUDOVSKAJA ARAVIJA;aravija
СЕЙШЕЛЫ;SC;CTQITKS;seishely
СЕЙШЕЛЫ;SC;CTQITKMCRBT JCNHJDF;seishely
СЕЙШЕЛЫ;SC;SEISHELY;seishely
СЕЙШЕЛЫ;SC;СЕЙШЕЛЬСКИЕ ОСТРОВА;seishely
СЕЙШЕЛЫ;SC;SEISHELSKIE OSTROVA;seishely
СЕЙШЕЛЫ;SC;SEJSHEL'SKIE OSTROVA;seishely
СЕЙШЕЛЫ;SC;SEJSHELY;seishely
СЕЙШЕЛЫ;SC;СЕЙШЕЛЫ;seishely
СЕНЕГАЛ;SN;SENEGAL;senegal
СЕНЕГАЛ;SN;CTYTUFK;senegal
СЕНЕГАЛ;SN;СЕНЕГАЛ;senegal
СЕНЕГАЛ;SN;SENEGAL;senegal
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;SENT VINSENT I GRENADINY;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;SANT-VINSENT I GRENADINY;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;CFYN-DBYCTYN B UHTYFLBYS;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;SENT-VINSENT I GRENADINY;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;CTYN DBYCTYN B UHTYFLBYS;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;СЕНТ ВИНСЕНТ И ГРЕНАДИНЫ;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;CTYN-DBYCTYN B UHTYFLBYS;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;SENT VINSENT I GRENADINY;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;САНТ-ВИНСЕНТ И ГРЕНАДИНЫ;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;SANT-VINSENT I GRENADINY;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;grenadiny
СЕНТ-ВИНСЕНТ И ГРЕНАДИНЫ;VC;SENT-VINSENT I GRENADINY;grenadiny
СЕНТ-КИТС И НЕВИС;KN;СЕНТ-КИТС И НЕВИС;sent-kits
СЕНТ-КИТС И НЕВИС;KN;SENT-KRISTOFER I NEVIS;sent-kits
СЕНТ-КИТС И НЕВИС;KN;СЕНТ-КРИСТОФЕР И НЕВИС;sent-kits
СЕНТ-КИТС И НЕВИС;KN;SENT-KITS I NEVIS;sent-kits
СЕНТ-КИТС И НЕВИС;KN;SENT-KRISTOFER I NEVIS;sent-kits
СЕНТ-КИТС И НЕВИС;KN;КИТТС-НЕВИС-АНГИЛЛА;sent-kits
СЕНТ-КИТС И НЕВИС;KN;CTYN-RHBCNJATH B YTDBC;sent-kits
СЕНТ-КИТС И НЕВИС;KN;SENT-KITS I NEVIS;sent-kits
СЕНТ-КИТС И НЕВИС;KN;CTYN-RBNC B YTDBC;sent-kits
СЕНТ-КИТС И НЕВИС;KN;KITTS-NEVIS-ANGILLA;sent-kits
СЕНТ-КИТС И НЕВИС;KN;RBNNC-YTDBC-FYUBKKF;sent-kits
СЕНТ-КИТС И НЕВИС;KN;KITTS-NEVIS-ANGILLA;sent-kits
СЕНТ-ЛЮСИЯ;LC;CTYN-K.CBZ;sent-liusiia
СЕНТ-ЛЮСИЯ;LC;SANT-LIUSIIA;sent-liusiia
СЕНТ-ЛЮСИЯ;LC;SENT-LIUSIIA;sent-liusiia
СЕНТ-ЛЮСИЯ;LC;SANT-LJUSIJA;sent-liusiia
СЕНТ-ЛЮСИЯ;LC;САНТ-ЛЮСИЯ;sent-liusiia
СЕНТ-ЛЮСИЯ;LC;SENT-LJUSIJA;sent-liusiia
СЕНТ-ЛЮСИЯ;LC;СЕНТ-ЛЮСИЯ;sent-liusiia
СЕНТ-ЛЮСИЯ;LC;CFYN-K.CBZ;sent-liusiia
СЕРБИЯ;RS;CTH,BZ;serbiia
СЕРБИЯ;RS;SERBIIA;serbiia
СЕРБИЯ;RS;SERBIJA;serbiia
СЕРБИЯ;RS;СЕРБИЯ;serbiia
СИНГАПУР;SG;SINGAPUR;singapur
СИНГАПУР;SG;SINGAPUR;singapur
СИНГАПУР;SG;СИНГАПУР;singapur
СИНГАПУР;SG;СИНГАПУР;singapur
СИНГАПУР;SG;CBYUFGEH;singapur
СИНГАПУР;SG;SINGAPUR;singapur
СИНГАПУР;SG;CBYUFGEH;singapur
СИРИЙСКАЯ АРАБСКАЯ РЕСПУБЛИКА;SY;SIRIJA;sirija
СИРИЙСКАЯ АРАБСКАЯ РЕСПУБЛИКА;SY;СИРИЙСКАЯ АРАБСКАЯ РЕСПУБЛИКА;sirija
СИРИЙСКАЯ АРАБСКАЯ РЕСПУБЛИКА;SY;SIRIISKAIA ARABSKAIA RESPUBLIKA;sirija
СИРИЙСКАЯ АРАБСКАЯ РЕСПУБЛИКА;SY;SIRIJSKAJA ARABSKAJA RESPUBLIKA;sirija
СИРИЙСКАЯ АРАБСКАЯ РЕСПУБЛИКА;SY;СИРИЯ;sirija
СИРИЙСКАЯ АРАБСКАЯ РЕСПУБЛИКА;SY;CBHBQCRFZ FHF,CRFZ HTCGE,KBRF;sirija
СИРИЙСКАЯ АРАБСКАЯ РЕСПУБЛИКА;SY;CBHBZ;sirija
СИРИЙСКАЯ АРАБСКАЯ РЕСПУБЛИКА;SY;SIRIIA;sirija
СЛОВАКИЯ;SK;СЛОВАКИЯ;slovakija
СЛОВАКИЯ;SK;CKJDFRBZ;slovakija
СЛОВАКИЯ;SK;SLOVAKIJA;slovakija
СЛОВАКИЯ;SK;SLOVAKIIA;slovakija
СЛОВЕНИЯ;SI;CKJDTYBZ;slovakija
СЛОВЕНИЯ;SI;SLOVENIJA;slovenija
СЛОВЕНИЯ;SI;СЛОВЕНИЯ;slovenija
СЛОВЕНИЯ;SI;SLOVENIIA;slovenija
СНГ;SI;CYU;sng
СНГ;SI;SNG;sng
СНГ;SI;SNG;sng
СНГ;SI;СНГ;sng
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;DTKBRJ,HBNFYBZ;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;ЛОНДОН;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;ВЕЛИКОБРИТАНИЯ;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;FYUKBZ;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;СОЕДИНЕННОЕ КОРОЛЕВСТВО;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;ANGLIJA;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;SOEDINENNOE KOROLEVSTVO;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;VELIKOBRITANIIA;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;KJYLJY;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;LONDON;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;BRITANIIA;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;SOEDINENNOE KOROLEVSTVO;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;VELIKOBRITANIJA;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;ANGLIIA;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;HBNFYBZ;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;CJTLBYTYYJT RJHJKTDCNDJ;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;АНГЛИЯ;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;BRITANIJA;angliia
СОЕДИНЕННОЕ КОРОЛЕВСТВО;GB;БРИТАНИЯ;angliia
СОЛОМОНОВЫ ОСТРОВА;SB;SOLOMONOVY OSTROVA;solomonovy
СОЛОМОНОВЫ ОСТРОВА;SB;SOLOMONOVY O-VA;solomonovy
СОЛОМОНОВЫ ОСТРОВА;SB;СОЛОМОНОВЫ О-ВА;solomonovy
СОЛОМОНОВЫ ОСТРОВА;SB;CJKJVJYJDS J-DF;solomonovy
СОЛОМОНОВЫ ОСТРОВА;SB;CJKJVJYJDS JCNHJDF;solomonovy
СОЛОМОНОВЫ ОСТРОВА;SB;SOLOMONOVY OSTROVA;solomonovy
СОЛОМОНОВЫ ОСТРОВА;SB;SOLOMONOVY O-VA;solomonovy
СОЛОМОНОВЫ ОСТРОВА;SB;СОЛОМОНОВЫ ОСТРОВА;solomonovy
СОМАЛИ;SO;SOMALI;somali
СОМАЛИ;SO;СОМАЛИ;somali
СОМАЛИ;SO;SOMALI;somali
СОМАЛИ;SO;CJVFKB;somali
СУДАН;SD;СУДАН;sudan
СУДАН;SD;SUDAN;sudan
СУДАН;SD;CELFY;sudan
СУДАН;SD;SUDAN;sudan
СУРИНАМ;SR;SURINAM;surinam
СУРИНАМ;SR;CEHBYFV;surinam
СУРИНАМ;SR;SURINAM;surinam
СУРИНАМ;SR;СУРИНАМ;surinam
США;US;DFIBYUNJY;ssha
США;US;США;ssha
США;US;CIF;ssha
США;US;SSHA;ssha
США;US;США;ssha
США;US;SSHA;ssha
США;US;ВАШИНГТОН;ssha
США;US;VASHINGTON;ssha
СЬЕРРА-ЛЕОНЕ;SL;CMTHHF-KTJYT;serra-leone
СЬЕРРА-ЛЕОНЕ;SL;SERRA-LEONE;serra-leone
СЬЕРРА-ЛЕОНЕ;SL;S'ERRA-LEONE;serra-leone
СЬЕРРА-ЛЕОНЕ;SL;СЬЕРРА-ЛЕОНЕ;serra-leone
ТАДЖИКИСТАН;TJ;TADZHIKISTAN;tadzhikistan
ТАДЖИКИСТАН;TJ;NFL;BRBCNFY;tadzhikistan
ТАДЖИКИСТАН;TJ;TADZHIKISTAN;tadzhikistan
ТАДЖИКИСТАН;TJ;ТАДЖИКИСТАН;tadzhikistan
ТАИЛАНД;TH;BANGKOK;tailand
ТАИЛАНД;TH;ТАИЛАНД;tailand
ТАИЛАНД;TH;FYURJR;tailand
ТАИЛАНД;TH;БАНГКОК;tailand
ТАИЛАНД;TH;NFBKFYL;tailand
ТАИЛАНД;TH;TAILAND;tailand
ТАИЛАНД;TH;TAILAND;tailand
ТАИЛАНД;TH;NFQKFYL;tailand
ТАИЛАНД;TH;TAJLAND;tailand
ТАИЛАНД;TH;TAILAND;tailand
ТАИЛАНД;TH;ТАЙЛАНД;tailand
ТАЙВАНЬ (КИТАЙ);TW;NFQDFYM;taivan (kitai)
ТАЙВАНЬ (КИТАЙ);TW;TAIVAN (KITAI);taivan (kitai)
ТАЙВАНЬ (КИТАЙ);TW;NFQDFYM (RBNFQ);taivan (kitai)
ТАЙВАНЬ (КИТАЙ);TW;ТАЙВАНЬ (КИТАЙ);taivan (kitai)
ТАЙВАНЬ (КИТАЙ);TW;TAJVAN' (KITAJ);taivan (kitai)
ТАЙВАНЬ (КИТАЙ);TW;TAIVAN;taivan (kitai)
ТАЙВАНЬ (КИТАЙ);TW;ТАЙВАНЬ;taivan (kitai)
ТАЙВАНЬ (КИТАЙ);TW;TAJVAN';taivan (kitai)
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА;TZ;ТАНЗАНИЯ;tanzaniia
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА;TZ;TANZANIIA;tanzaniia
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА;TZ;TANZANIIA, OBIEEDINENNAIA RESPUBLIKA;tanzaniia
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА;TZ;ДОДОМА;tanzaniia
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА;TZ;ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА;tanzaniia
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА;TZ;TANZANIJA, OBEDINENNAJA RESPUBLIKA"	tanzaniia
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА	TZ	TANZANIJA	tanzaniia
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА	TZ	LJLJVF	tanzaniia
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА	TZ	NFYPFYBZ? J,]TLBYTYYFZ HTCGE,KBRF	tanzaniia
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА	TZ	DODOMA	tanzaniia
ТАНЗАНИЯ, ОБЪЕДИНЕННАЯ РЕСПУБЛИКА	TZ	NFYPFYBZ	tanzaniia
ТИМОР-ЛЕСТЕ	TL	ВОСТОЧНЫЙ ТИМОР	timor-leste
ТИМОР-ЛЕСТЕ	TL	TIMOR-LESTE	timor-leste
ТИМОР-ЛЕСТЕ	TL	TIMOR-LESTE	timor-leste
ТИМОР-ЛЕСТЕ	TL	VOSTOCHNYI TIMOR	timor-leste
ТИМОР-ЛЕСТЕ	TL	ТИМОР-ЛЕСТЕ	timor-leste
ТИМОР-ЛЕСТЕ	TL	DJCNJXYSQ NBVJH	timor-leste
ТИМОР-ЛЕСТЕ	TL	NBVJH-KTCNT	timor-leste
ТИМОР-ЛЕСТЕ	TL	VOSTOCHNYJ TIMOR	timor-leste
ТОГО	TG	TOGO	togo
ТОГО	TG	TOGO	togo
ТОГО	TG	NJUJ	togo
ТОГО	TG	ТОГО	togo
ТОНГА	TO	ТОНГА	tonga
ТОНГА	TO	NJYUF	tonga
ТОНГА	TO	TONGA	tonga
ТОНГА	TO	TONGA	tonga
ТРИНИДАД И ТОБАГО	TT	NHBYBLFL B NJ,FUJ	trinidad
ТРИНИДАД И ТОБАГО	TT	TRINIDAD I TOBAGO	trinidad
ТРИНИДАД И ТОБАГО	TT	ТРИНИДАД И ТОБАГО	trinidad
ТРИНИДАД И ТОБАГО	TT	TRINIDAD I TOBAGO	trinidad
ТУНИС	TN	TUNIS	tunis
ТУНИС	TN	NEYBC	tunis
ТУНИС	TN	ТУНИС	tunis
ТУНИС	TN	TUNIS	tunis
ТУРКМЕНИЯ	TM	ТУРКМЕНИСТАН	turkmenija
ТУРКМЕНИЯ	TM	ТУРКМЕНИЯ	turkmenija
ТУРКМЕНИЯ	TM	NEHRVTYBZ	turkmenija
ТУРКМЕНИЯ	TM	TURKMENISTAN	turkmenija
ТУРКМЕНИЯ	TM	TURKMENIJA	turkmenija
ТУРКМЕНИЯ	TM	TURKMENISTAN	turkmenija
ТУРКМЕНИЯ	TM	NEHRVTYBCNFY	turkmenija
ТУРКМЕНИЯ	TM	TURKMENIIA	turkmenija
ТУРЦИЯ	TR	ТУРЦИЯ	turtsiia
ТУРЦИЯ	TR	NEHWBZ	turtsiia
ТУРЦИЯ	TR	TURTSIIA	turtsiia
ТУРЦИЯ	TR	АНКАРА	turtsiia
ТУРЦИЯ	TR	ANKARA	turtsiia
ТУРЦИЯ	TR	FYRFHF	turtsiia
ТУРЦИЯ	TR	TURTSIJA	turtsiia
УГАНДА	UG	EUFYLF	uganda
УГАНДА	UG	УГАНДА	uganda
УГАНДА	UG	RFVGFKF	uganda
УГАНДА	UG	КАМПАЛА	uganda
УГАНДА	UG	UGANDA	uganda
УГАНДА	UG	UGANDA	uganda
УГАНДА	UG	KAMPALA	uganda
УЗБЕКИСТАН	UZ	УЗБЕКИСТАН	uzbekistan
УЗБЕКИСТАН	UZ	EP,TRBCNFY	uzbekistan
УЗБЕКИСТАН	UZ	UZBEKISTAN	uzbekistan
УЗБЕКИСТАН	UZ	UZBEKISTAN	uzbekistan
УКРАИНА	UA	УКРАИНА	ukraina
УКРАИНА	UA	UKRAINA	ukraina
УКРАИНА	UA	КИЕВ	ukraina
УКРАИНА	UA	ERHFBYF	ukraina
УКРАИНА	UA	KIEV	ukraina
УКРАИНА	UA	RBTD	ukraina
УКРАИНА	UA	UKRAINA	ukraina
УРУГВАЙ	UY	EHEUDFQ	urugvaj
УРУГВАЙ	UY	УРУГВАЙ	urugvaj
УРУГВАЙ	UY	URUGVAJ	urugvaj
УРУГВАЙ	UY	URUGVAI	urugvaj
ФИДЖИ	FJ	FIDZHI	fidzhi
ФИДЖИ	FJ	FIDZHI	fidzhi
ФИДЖИ	FJ	ФИДЖИ	fidzhi
ФИДЖИ	FJ	ABL	fidzhi
ФИЛИППИНЫ	PH	FILIPPINY	filippiny
ФИЛИППИНЫ	PH	ABKBGGBYS	filippiny
ФИЛИППИНЫ	PH	ФИЛИППИНЫ	filippiny
ФИЛИППИНЫ	PH	FILIPPINY	filippiny
ФИНЛЯНДИЯ	FI	FINLIANDIIA	finliandiia
ФИНЛЯНДИЯ	FI	ХЕЛЬСИНКИ	finliandiia
ФИНЛЯНДИЯ	FI	{TKMCBYRB	finliandiia
ФИНЛЯНДИЯ	FI	ABYKZYLBZ	finliandiia
ФИНЛЯНДИЯ	FI	HEL'SINKI	finliandiia
ФИНЛЯНДИЯ	FI	FINLJANDIJA	finliandiia
ФИНЛЯНДИЯ	FI	KHELSINKI	finliandiia
ФИНЛЯНДИЯ	FI	ФИНЛЯНДИЯ	finliandiia
ФРАНЦИЯ	FR	FRANTSIJA	frantsija
ФРАНЦИЯ	FR	ПАРИЖ	frantsija
ФРАНЦИЯ	FR	PARIZH	frantsija
ФРАНЦИЯ	FR	GFHB	frantsija
ФРАНЦИЯ	FR	FRANTSIIA	frantsija
ФРАНЦИЯ	FR	ФРАНЦИЯ	frantsija
ФРАНЦИЯ	FR	AHFYWBZ	frantsija
ХОРВАТИЯ	HR	{JHDFNBZ	horvatija
ХОРВАТИЯ	HR	ХОРВАТИЯ	horvatija
ХОРВАТИЯ	HR	KHORVATIIA	horvatija
ХОРВАТИЯ	HR	HORVATIJA	cad
ЦЕНТРАЛЬНО-АФРИКАНСКАЯ РЕСПУБЛИКА	CF	WTYNH/FAHBRFYCRFZ HTCGE,BRF	cad
ЦЕНТРАЛЬНО-АФРИКАНСКАЯ РЕСПУБЛИКА	CF	WTYNHFKMYJ-FAHBRFYCRFZ HTCGE,KBRF	cad
ЦЕНТРАЛЬНО-АФРИКАНСКАЯ РЕСПУБЛИКА	CF	ЦЕНТРАЛЬНО-АФРИКАНСКАЯ РЕСПУБЛИКА	cad
ЦЕНТРАЛЬНО-АФРИКАНСКАЯ РЕСПУБЛИКА	CF	TSENTRAL'NO-AFRIKANSKAJA RESPUBLIKA	cad
ЦЕНТРАЛЬНО-АФРИКАНСКАЯ РЕСПУБЛИКА	CF	ЦЕНТР.АФРИКАНСКАЯ РЕСПУБИКА	cad
ЦЕНТРАЛЬНО-АФРИКАНСКАЯ РЕСПУБЛИКА	CF	TSENTR.AFRIKANSKAIA RESPUBIKA	cad
ЦЕНТРАЛЬНО-АФРИКАНСКАЯ РЕСПУБЛИКА	CF	TSENTR.AFRIKANSKAJA RESPUBIKA	cad
ЦЕНТРАЛЬНО-АФРИКАНСКАЯ РЕСПУБЛИКА	CF	TSENTRALNO-AFRIKANSKAIA RESPUBLIKA	cad
ЧАД	TD	XFL	chad
ЧАД	TD	CHAD	chad
ЧАД	TD	ЧАД	chad
ЧАД	TD	CHAD	chad
ЧЕРНОГОРИЯ	ME	CHERNOGORIJA	chernogorija
ЧЕРНОГОРИЯ	ME	CHERNOGORIIA	chernogorija
ЧЕРНОГОРИЯ	ME	XTHYJUJHBZ	chernogorija
ЧЕРНОГОРИЯ	ME	ЧЕРНОГОРИЯ	chernogorija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	CHESHSKAJA RESPUBLIKA	chehija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	ПРАГА	chehija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	CHEKHIIA	chehija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	XT[BZ	chehija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	XTICRFZ HTCGE,KBRF	chehija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	GHFUF	chehija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	CHEHIJA	chehija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	ЧЕХИЯ	chehija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	ЧЕШСКАЯ РЕСПУБЛИКА	chehija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	CHESHSKAIA RESPUBLIKA	chehija
ЧЕШСКАЯ РЕСПУБЛИКА	CZ	PRAGA	chehija
ЧИЛИ	CL	SANT'JAGO	chili
ЧИЛИ	CL	CFYNMZUJ	chili
ЧИЛИ	CL	SANTIAGO	chili
ЧИЛИ	CL	ЧИЛИ	chili
ЧИЛИ	CL	XBKB	chili
ЧИЛИ	CL	CHILI	chili
ЧИЛИ	CL	CHILI	chili
ЧИЛИ	CL	САНТЬЯГО	chili
ШВЕЙЦАРИЯ	CH	ШВЕЙЦАРИЯ	shvejtsarija
ШВЕЙЦАРИЯ	CH	SHVEJTSARIJA	shvejtsarija
ШВЕЙЦАРИЯ	CH	BERN	shvejtsarija
ШВЕЙЦАРИЯ	CH	THY	shvejtsarija
ШВЕЙЦАРИЯ	CH	БЕРН	shvejtsarija
ШВЕЙЦАРИЯ	CH	SHVEITSARIIA	shvejtsarija
ШВЕЙЦАРИЯ	CH	IDTQWFHBZ	shvejtsarija
ШВЕЦИЯ	SE	STOKGOLM	shvetsija
ШВЕЦИЯ	SE	CNJRUJKMV	shvetsija
ШВЕЦИЯ	SE	STOKGOL'M	shvetsija
ШВЕЦИЯ	SE	IDTWBZ	shvetsija
ШВЕЦИЯ	SE	SHVETSIJA	shvetsija
ШВЕЦИЯ	SE	ШВЕЦИЯ	shvetsija
ШВЕЦИЯ	SE	СТОКГОЛЬМ	shvetsija
ШВЕЦИЯ	SE	SHVETSIIA	shvetsija
ШЕНГЕНСКИЙ СОЮЗ	SH	ШЕНГЕН	shengen
ШЕНГЕНСКИЙ СОЮЗ	SH	ШЕНГЕН	shengen
ШРИ-ЛАНКА	LK	IHB-KFYRF	shri-lanka
ШРИ-ЛАНКА	LK	ШРИ ЛАНКА	shri-lanka
ШРИ-ЛАНКА	LK	IHB KFYRF	shri-lanka
ШРИ-ЛАНКА	LK	SHRI-LANKA	shri-lanka
ШРИ-ЛАНКА	LK	SHRI LANKA	shri-lanka
ШРИ-ЛАНКА	LK	SHRI LANKA	shri-lanka
ШРИ-ЛАНКА	LK	ШРИ-ЛАНКА	shri-lanka
ШРИ-ЛАНКА	LK	SHRI-LANKA	shri-lanka
ЭКВАДОР	EC	"RDFLJH;ekvador
ЭКВАДОР;EC;EKVADOR;ekvador
ЭКВАДОР;EC;`EKVADOR;ekvador
ЭКВАДОР;EC;ЭКВАДОР;ekvador
ЭКВАТОРИАЛЬНАЯ ГВИНЕЯ;GQ;EKVATORIALNAIA GVINEIA;ekvatorialnaia-gvineia
ЭКВАТОРИАЛЬНАЯ ГВИНЕЯ;GQ;`EKVATORIAL'NAJA GVINEJA;ekvatorialnaia-gvineia
ЭКВАТОРИАЛЬНАЯ ГВИНЕЯ;GQ;ЭКВАТОРИАЛЬНАЯ ГВИНЕЯ;ekvatorialnaia-gvineia
ЭКВАТОРИАЛЬНАЯ ГВИНЕЯ;GQ;RDFNJHBFKMYFZ UDBYTZ"	ekvatorialnaia-gvineia
ЭЛЬ-САЛЬВАДОР	SV	САЛЬВАДОР	salvador
ЭЛЬ-САЛЬВАДОР	SV	SAL'VADOR	salvador
ЭЛЬ-САЛЬВАДОР	SV	EL-SALVADOR	salvador
ЭЛЬ-САЛЬВАДОР	SV	"KM-CFKMDFLJH;salvador
ЭЛЬ-САЛЬВАДОР;SV;ЭЛЬ-САЛЬВАДОР;salvador
ЭЛЬ-САЛЬВАДОР;SV;`EL'-SAL'VADOR;salvador
ЭЛЬ-САЛЬВАДОР;SV;CFKMDFLJH;salvador
ЭЛЬ-САЛЬВАДОР;SV;SALVADOR;salvador
ЭРИТРЕЯ;ER;HBNHTZ"	eritreia
ЭРИТРЕЯ	ER	ЭРИТРЕЯ	eritreia
ЭРИТРЕЯ	ER	`ERITREJA	eritreia
ЭРИТРЕЯ	ER	ERITREIA	eritreia
ЭСТОНИЯ	EE	ЭСТОНИЯ	estoniia
ЭСТОНИЯ	EE	"CNJYBZ;estoniia
ЭСТОНИЯ;EE;`ESTONIJA;estoniia
ЭСТОНИЯ;EE;ESTONIIA;estoniia
ЭФИОПИЯ;ET;EFIOPIIA;eritreia
ЭФИОПИЯ;ET;ЭФИОПИЯ;eritreia
ЭФИОПИЯ;ET;ABJGBZ"	eritreia
ЭФИОПИЯ	ET	`EFIOPIJA	eritreia
ЮГО-ВОСТОЧНАЯ АЗИЯ, КРОМЕ ТАИЛАНДА	ET	JUGO-VOSTOCHNAJA AZIJA, KROME TAILANDA I	aziya
ЮГО-ВОСТОЧНАЯ АЗИЯ, КРОМЕ ТАИЛАНДА	ET	UJ-DJCNJXYFZ FPBZ? RHJVT NFBKFYLF B YTGF	aziya
ЮГО-ВОСТОЧНАЯ АЗИЯ, КРОМЕ ТАИЛАНДА	ET	IUGO-VOSTOCHNAIA AZIIA, KROME TAILANDA I	aziya
ЮГО-ВОСТОЧНАЯ АЗИЯ, КРОМЕ ТАИЛАНДА	ET	ЮГО-ВОСТОЧНАЯ АЗИЯ, КРОМЕ ТАИЛАНДА И НЕП	aziya
ЮЖНАЯ АФРИКА	ZA	FH	afrika
ЮЖНАЯ АФРИКА	ZA	ЮАР	afrika
ЮЖНАЯ АФРИКА	ZA	GHTNJHBZ	afrika
ЮЖНАЯ АФРИКА	ZA	YFZ FAHBRF	afrika
ЮЖНАЯ АФРИКА	ZA	JUZHNAJA AFRIKA	afrika
ЮЖНАЯ АФРИКА	ZA	IUAR	afrika
ЮЖНАЯ АФРИКА	ZA	PRETORIJA	afrika
ЮЖНАЯ АФРИКА	ZA	ЮЖНАЯ АФРИКА	afrika
ЮЖНАЯ АФРИКА	ZA	IUZHNAIA AFRIKA	afrika
ЮЖНАЯ АФРИКА	ZA	PRETORIIA	afrika
ЮЖНАЯ АФРИКА	ZA	JUAR	afrika
ЮЖНАЯ АФРИКА	ZA	ПРЕТОРИЯ	afrika
ЮЖНЫЙ СУДАН	SS	IUZHNYI SUDAN	juzhnyj-sudan
ЮЖНЫЙ СУДАН	SS	JUZHNYJ SUDAN	juzhnyj-sudan
ЮЖНЫЙ СУДАН	SS	YSQ CELFY	juzhnyj-sudan
ЮЖНЫЙ СУДАН	SS	ЮЖНЫЙ СУДАН	juzhnyj-sudan
ЯМАЙКА	JM	ЯМАЙКА	jamajka
ЯМАЙКА	JM	ZVFQRF	jamajka
ЯМАЙКА	JM	IAMAIKA	jamajka
ЯМАЙКА	JM	JAMAJKA	jamajka
ЯПОНИЯ	JP	NJRBJ	japonija
ЯПОНИЯ	JP	JAPONIJA	japonija
